Title,Price_EUR_per_month,Neighbourhood,Person,Number_of_rooms,Square_meters,Exterior_interior,Floor,Lift,Garage,Basic_characteristics
"Alquiler de Estudio en calle de Sant Pere Més Baix, 1",2350.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,,30.0,,,0.0,,"30 m² construidos
Sin habitación
1 baño
Segunda mano/buen estado
Orientación sur
Construido en 1990
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en plaza de la Vila de Madrid,1800.0,"El Gòtic, Barcelona",Profesional,3.0,85.0,exterior,1.0,1.0,,"85 m² construidos, 80 m² útiles
3 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 1964
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en calle de les Jonqueres,2785.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,60.0,exterior,4.0,1.0,,"60 m² construidos
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de les Jonqueres,2710.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,55.0,exterior,1.0,1.0,,"55 m² construidos
2 habitaciones
2 baños
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de les Jonqueres,2835.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,64.0,exterior,4.0,1.0,,"64 m² construidos
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada"
Alquiler de Piso en calle de l'Espaseria,2600.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,80.0,exterior,7.0,1.0,,"80 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este, oeste
Construido en 1932
Amueblado y cocina equipada"
Alquiler de Estudio en calle de Ferran,1195.0,"El Gòtic, Barcelona",Profesional,,30.0,,1.0,0.0,,"30 m² construidos
Sin habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Piso en calle de les Jonqueres,3030.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,56.0,exterior,1.0,1.0,,"56 m² construidos
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de l'Oli,2665.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,70.0,interior,1.0,0.0,,"70 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Ático en calle de les Jonqueres,4375.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,141.0,exterior,5.0,1.0,,"141 m² construidos
2 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada"
Alquiler de Piso en calle dels Flassaders,2985.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,3.0,127.0,exterior,Entreplanta,1.0,,"127 m² construidos
3 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle dels Flassaders,2385.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,81.0,exterior,3.0,1.0,,"81 m² construidos
2 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Estudio en Pla de Palau,2350.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,,64.0,exterior,1.0,1.0,,"64 m² construidos
Sin habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de la Victòria,2360.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,63.0,exterior,2.0,0.0,,"63 m² construidos
2 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle dels Flassaders,2690.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,50.0,exterior,4.0,1.0,,"50 m² construidos
1 habitación
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de la Victòria,2455.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,63.0,exterior,Entreplanta,0.0,,"63 m² construidos
2 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Calefacción individual: Eléctrica"
Alquiler de Piso en El Gòtic,2200.0,"Ciutat Vella, Barcelona",Profesional,2.0,68.0,exterior,3.0,0.0,,"68 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en calle del Baluard,2090.0,"La Barceloneta, Barcelona",Profesional,2.0,79.0,exterior,3.0,1.0,,"79 m² construidos
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en La Barceloneta,1700.0,"Ciutat Vella, Barcelona",Profesional,2.0,50.0,exterior,3.0,0.0,,"50 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Construido en 1890
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en calle dels Flassaders,2345.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,62.0,exterior,1.0,1.0,,"62 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en El Gòtic,2200.0,"Ciutat Vella, Barcelona",Profesional,2.0,68.0,exterior,3.0,0.0,,"68 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción central"
Alquiler de Estudio en calle del Rec Comtal,2910.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,,68.0,exterior,4.0,1.0,,"68 m² construidos
Sin habitación
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de la Victòria,2455.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,63.0,exterior,Entreplanta,0.0,,"63 m² construidos
2 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Calefacción individual: Eléctrica"
Alquiler de Piso en calle del Baluard,2090.0,"La Barceloneta, Barcelona",Profesional,2.0,79.0,exterior,3.0,1.0,,"79 m² construidos
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle dels Flassaders,2690.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,50.0,exterior,4.0,1.0,,"50 m² construidos
1 habitación
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle del Fonollar,2605.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,66.0,exterior,1.0,1.0,,"66 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Trastero
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de la Princesa,3435.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,109.0,exterior,Entreplanta,1.0,,"109 m² construidos
2 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en El Gòtic,1485.0,"Ciutat Vella, Barcelona",Profesional,1.0,26.0,exterior,3.0,1.0,,"26 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en avenida del Marquès de l'Argentera,4205.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,3.0,135.0,exterior,Entreplanta,1.0,,"135 m² construidos
3 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de les Jonqueres,3160.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,54.0,exterior,3.0,1.0,,"54 m² construidos
2 habitaciones
2 baños
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada"
Alquiler de Piso en paseo de Pujades,3895.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,3.0,125.0,exterior,Entreplanta,1.0,,"125 m² construidos
3 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en El Gòtic,1550.0,"Ciutat Vella, Barcelona",Profesional,1.0,55.0,exterior,2.0,1.0,,"55 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Calefacción individual"
Alquiler de Piso en calle de les Jonqueres,2835.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,100.0,exterior,1.0,1.0,,"100 m² construidos
2 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Armarios empotrados"
Alquiler de Piso en calle dels Mestres Casals i Martorell,2345.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,67.0,exterior,3.0,1.0,,"67 m² construidos
2 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en plaza de les Olles,1950.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,60.0,exterior,1.0,1.0,,"60 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de la Victòria,2360.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,63.0,exterior,2.0,0.0,,"63 m² construidos
2 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de les Jonqueres,3235.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,60.0,exterior,3.0,1.0,,"60 m² construidos
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de Verdaguer i Callís,5885.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,3.0,190.0,exterior,3.0,1.0,,"190 m² construidos
3 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle dels Mestres Casals i Martorell,2260.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,67.0,exterior,2.0,1.0,,"67 m² construidos
2 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Dúplex en calle de Sant Pere Més Alt,2250.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,70.0,exterior,Entreplanta,0.0,,"70 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en La Barceloneta,1700.0,"Ciutat Vella, Barcelona",Profesional,2.0,50.0,exterior,3.0,0.0,,"50 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Construido en 1890
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en calle de les Jonqueres,3145.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,54.0,exterior,2.0,1.0,,"54 m² construidos
2 habitaciones
2 baños
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada"
Alquiler de Piso en calle de les Jonqueres,3000.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,64.0,exterior,3.0,1.0,,"64 m² construidos
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada"
Alquiler de Piso en calle de Fontanella,3165.0,"El Gòtic, Barcelona",Profesional,2.0,85.0,interior,2.0,1.0,,"85 m² construidos
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en El Gòtic,3700.0,"Ciutat Vella, Barcelona",Profesional,3.0,181.0,exterior,4.0,0.0,,"181 m² construidos
3 habitaciones
4 baños
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción central"
Alquiler de Dúplex en calle de Sant Pere Més Alt,3120.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,90.0,interior,Entreplanta,1.0,,"90 m² construidos
1 habitación
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en paseo de Lluís Companys,2610.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,71.0,exterior,1.0,1.0,,"71 m² construidos
2 habitaciones
2 baños
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de Sant Antoni Abat,1300.0,"El Raval, Barcelona",Profesional,1.0,42.0,exterior,2.0,0.0,,"42 m² construidos, 40 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 1900
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle del Duc,1930.0,"El Gòtic, Barcelona",Profesional,1.0,44.0,interior,2.0,1.0,,"44 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en El Gòtic,8000.0,"Ciutat Vella, Barcelona",Profesional,3.0,215.0,exterior,,1.0,,"215 m² construidos, 181 m² útiles
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Construido en 2023
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en calle de l'Aurora,1200.0,"El Raval, Barcelona",Profesional,1.0,45.0,,,0.0,,"45 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada"
"Alquiler de Piso en calle dels Consellers, 2",1540.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,61.0,exterior,3.0,1.0,,"61 m² construidos, 60 m² útiles
2 habitaciones
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Ático en El Gòtic,2350.0,"Ciutat Vella, Barcelona",Profesional,2.0,100.0,exterior,,1.0,,"100 m² construidos
2 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Cocina sin equipar y casa sin amueblar
Calefacción individual: Eléctrica"
Alquiler de Dúplex en paseo Pg. Joan de Borbó,3000.0,"La Barceloneta, Barcelona",Profesional,2.0,170.0,exterior,Bajo,0.0,Garage included,"170 m² construidos, 168 m² útiles
2 habitaciones
2 baños
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este
Construido en 1960
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en calle de Balboa,2350.0,"La Barceloneta, Barcelona",Profesional,3.0,78.0,exterior,2.0,1.0,,"78 m² construidos
3 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en calle d'en Copons,4000.0,"El Gòtic, Barcelona",Profesional,3.0,150.0,exterior,,1.0,Garage included,"150 m² construidos, 122 m² útiles
3 habitaciones
2 baños
Terraza y balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Orientación sur
Construido en 2022
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en El Raval,1000.0,"Ciutat Vella, Barcelona",Profesional,1.0,30.0,,,1.0,,"30 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Orientación sur
Construido en 1990
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en calle del Doctor Aiguader,2500.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,90.0,exterior,,1.0,,"90 m² construidos
2 habitaciones
2 baños
Segunda mano/buen estado
Orientación sur, este
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
"Alquiler de Estudio en calle del Carme, 9",1499.0,"El Raval, Barcelona",Profesional,,75.0,exterior,1.0,0.0,,"75 m² construidos, 60 m² útiles
Sin habitación
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción central"
"Alquiler de Estudio en calle Ample, 23",1490.0,"El Gòtic, Barcelona",Profesional,,40.0,exterior,1.0,0.0,,"40 m² construidos
Sin habitación
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción central: Gas"
Alquiler de Piso en via Laietana,3000.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,110.0,exterior,1.0,1.0,Garage included,"110 m² construidos, 95 m² útiles
2 habitaciones
2 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación norte, oeste
Construido en 2015
Amueblado y cocina equipada
Calefacción central"
"Alquiler de Estudio en calle de Grau i Torras, 47",1600.0,"La Barceloneta, Barcelona",Profesional,,30.0,exterior,Bajo,0.0,,"30 m² construidos, 25 m² útiles
Sin habitación
1 baño
Segunda mano/buen estado
Orientación sur
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de Sant Miquel,1200.0,"La Barceloneta, Barcelona",Profesional,1.0,42.0,exterior,3.0,1.0,,"42 m² construidos, 40 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual"
