Title,Price_EUR_per_month,Neighbourhood,Person,Number_of_rooms,Square_meters,Exterior_interior,Floor,Lift,Garage,Basic_characteristics
Alquiler de Piso en Gran Via de les Corts Catalanes,1520.0,"Sant Martí de Provençals, Barcelona",Profesional,3.0,88.0,interior,8.0,1.0,,"88 m² construidos, 79 m² útiles
3 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Orientación oeste
Construido en 1965
Cocina equipada y casa sin amueblar
Calefacción central"
Alquiler de Ático en rambla del Poblenou,2100.0,"El Poblenou, Barcelona",Profesional,1.0,66.0,exterior,7.0,1.0,,"66 m² construidos
1 habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Orientación norte
Construido en 1967
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en El Besòs,2300.0,"Sant Martí, Barcelona",Profesional,2.0,72.0,exterior,2.0,1.0,Garage included,"72 m² construidos, 57 m² útiles
2 habitaciones
2 baños
Terraza y balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 2018
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Ático en calle de Roc Boronat,1630.0,"El Poblenou, Barcelona",Profesional,1.0,66.0,exterior,7.0,1.0,,"66 m² construidos
1 habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este, oeste
Construido en 1930
Cocina sin equipar y casa sin amueblar
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en paseo del Taulat,3000.0,"El Poblenou, Barcelona",Profesional,2.0,72.0,exterior,5.0,1.0,Garage included,"72 m² construidos, 70 m² útiles
2 habitaciones
1 baño
Terraza y balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 2021
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en paseo de Garcia Fària,3000.0,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Profesional,4.0,107.0,exterior,6.0,1.0,,"107 m² construidos
4 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este
Construido en 2001
Amueblado y cocina equipada"
Alquiler de Piso en calle de Bac de Roda,2600.0,"El Poblenou, Barcelona",Profesional,3.0,120.0,exterior,3.0,1.0,,"120 m² construidos
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Amueblado y cocina equipada
Calefacción central: Gas"
Alquiler de Piso en avenida d'Icària,1900.0,"La Vila Olímpica del Poblenou, Barcelona",Profesional,2.0,60.0,exterior,2.0,1.0,,"60 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en Gran Via de les Corts Catalanes,1500.0,"Sant Martí de Provençals, Barcelona",Profesional,3.0,90.0,exterior,5.0,1.0,,"90 m² construidos
3 habitaciones
1 baño
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada"
Alquiler de Piso en Gran Via de les Corts Catalanes,1500.0,"Sant Martí de Provençals, Barcelona",Profesional,3.0,90.0,exterior,5.0,1.0,,"90 m² construidos
3 habitaciones
1 baño
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada"
Alquiler de Piso en calle de Bac de Roda,2600.0,"El Poblenou, Barcelona",Profesional,3.0,120.0,exterior,3.0,1.0,,"120 m² construidos
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Amueblado y cocina equipada
Calefacción central: Gas"
Alquiler de Piso en Diagonal Mar i el Front Marítim del Poblenou,2700.0,"Sant Martí, Barcelona",Profesional,2.0,75.0,exterior,1.0,1.0,Garage included,"75 m² construidos
2 habitaciones
2 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Ático en calle de Provença,1800.0,"El Camp de l'Arpa del Clot, Barcelona",Profesional,3.0,100.0,exterior,7.0,1.0,,"100 m² construidos, 90 m² útiles
3 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Amueblado y cocina equipada
No dispone de calefacción"
"Alquiler de Piso en rambla de Prim, 6",5500.0,"El Besòs, Barcelona",Profesional,1.0,140.0,exterior,3.0,1.0,Garage included,"140 m² construidos, 86 m² útiles
1 habitación
1 baño
Terraza y balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación este
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de Josep Pla,4290.0,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Profesional,4.0,188.0,exterior,1.0,1.0,Garage included,"188 m² construidos
4 habitaciones
3 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 2002
Amueblado y cocina equipada"
Alquiler de Piso en calle de Provençals,1900.0,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Profesional,2.0,90.0,exterior,1.0,1.0,Garage included,"90 m² construidos, 80 m² útiles
2 habitaciones
1 baño
Balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Construido en 2001
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en avenida d'Eduard Maristany,3200.0,"El Besòs, Barcelona",Profesional,3.0,110.0,exterior,5.0,1.0,Garage included,"110 m² construidos, 99 m² útiles
3 habitaciones
2 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este
Construido en 2018
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en calle del Perelló,3600.0,"El Poblenou, Barcelona",Profesional,4.0,165.0,exterior,4.0,1.0,Garage included,"165 m² construidos
4 habitaciones
3 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de Pere IV,1550.0,"El Parc i la Llacuna del Poblenou, Barcelona",Profesional,1.0,50.0,exterior,2.0,1.0,,"50 m² construidos, 45 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Construido en 1900
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en paseo del Taulat,1780.0,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Profesional,2.0,71.0,exterior,4.0,1.0,,"71 m² construidos, 60 m² útiles
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este
Construido en 2008
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en paseo de Garcia Fària,3500.0,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Profesional,3.0,136.0,exterior,1.0,1.0,Garage included,"136 m² construidos
3 habitaciones
2 baños
Terraza y balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Amueblado y cocina equipada"
Alquiler de Piso en paseo del Taulat,3200.0,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Profesional,2.0,83.0,exterior,3.0,1.0,Garage included,"83 m² construidos
2 habitaciones
2 baños
Terraza y balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Amueblado y cocina equipada"
Alquiler de Piso en calle de Salvador Espriu,3690.0,"La Vila Olímpica del Poblenou, Barcelona",Profesional,3.0,152.0,exterior,4.0,1.0,Garage included,"152 m² construidos
3 habitaciones
2 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este, oeste
Construido en 1992
Cocina equipada y casa sin amueblar
Calefacción individual: Gas natural"
Alquiler de Piso en rambla Del Poblenou,2500.0,"El Poblenou, Barcelona",Profesional,3.0,86.0,exterior,1.0,1.0,,"86 m² construidos, 80 m² útiles
3 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación norte, sur, este
Construido en 1930
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en avenida d'Icària,1980.0,"La Vila Olímpica del Poblenou, Barcelona",Profesional,2.0,124.0,exterior,5.0,1.0,Garage included,"124 m² construidos, 83 m² útiles
2 habitaciones
1 baño
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Construido en 1992
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en calle del Ferrocarril,2100.0,"El Poblenou, Barcelona",Profesional,1.0,40.0,exterior,1.0,1.0,,"40 m² construidos, 35 m² útiles
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle del Doctor Trueta,3000.0,"La Vila Olímpica del Poblenou, Barcelona",Profesional,4.0,122.0,exterior,3.0,1.0,Garage included,"122 m² construidos
4 habitaciones
2 baños
Balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este, oeste
Construido en 2004
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en El Poblenou,2500.0,"Sant Martí, Barcelona",Profesional,2.0,70.0,interior,3.0,1.0,,"70 m² construidos
2 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Dúplex en calle de Lope de Vega,1500.0,"El Poblenou, Barcelona",Profesional,2.0,60.0,interior,Bajo,1.0,,"60 m² construidos
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación norte, sur, este, oeste
Construido en 2022
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
"Alquiler de Piso en paseo de Garcia Fària, 73",3500.0,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Profesional,3.0,158.0,exterior,10.0,1.0,Garage included,"158 m² construidos, 120 m² útiles
3 habitaciones
2 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación sur, oeste
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en avenida Diagonal,2300.0,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Profesional,2.0,78.0,exterior,7.0,1.0,,"78 m² construidos, 70 m² útiles
2 habitaciones
2 baños
Segunda mano/buen estado
Armarios empotrados
Construido en 2009
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en Garcia Faria,6000.0,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Profesional,3.0,120.0,exterior,11.0,1.0,Garage included,"120 m² construidos
3 habitaciones
2 baños
Terraza y balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación norte, sur, este, oeste
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en El Poblenou,1650.0,"Sant Martí, Barcelona",Profesional,2.0,50.0,exterior,2.0,1.0,,"50 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Cocina equipada y casa sin amueblar
Calefacción individual: Bomba de frío/calor"
Alquiler de Ático en garcia faria,9000.0,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Profesional,3.0,120.0,exterior,16.0,1.0,,"120 m² construidos
3 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Orientación norte, sur, este
Amueblado y cocina equipada"
"Alquiler de Piso en calle de Salvador Espriu, 75",1900.0,"La Vila Olímpica del Poblenou, Barcelona",Particular,2.0,63.0,exterior,1.0,1.0,Garage optional,"63 m² construidos, 60 m² útiles
2 habitaciones
2 baños
Terraza
Plaza de garaje por 100 €/mes adicionales
Segunda mano/buen estado
Armarios empotrados
Orientación este, oeste
Amueblado y cocina equipada"
"Alquiler de Piso en calle de Bilbao, 223",2100.0,"El Clot, Barcelona",Particular,4.0,109.0,exterior,2.0,1.0,Garage optional,"109 m² construidos
4 habitaciones
2 baños
Terraza
Plaza de garaje por 100 €/mes adicionales
Segunda mano/buen estado
Armarios empotrados
Orientación norte, oeste
Amueblado y cocina equipada
Calefacción central: Gas"
"Alquiler de Piso en calle del Doctor Trueta, 191",2450.0,"El Poblenou, Barcelona",Particular,1.0,28.0,exterior,Bajo,1.0,Garage optional,"28 m² construidos
1 habitación
1 baño
Terraza
Plaza de garaje por 120 €/mes adicionales
Segunda mano/buen estado
Trastero
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en El Poblenou,2500.0,"Sant Martí, Barcelona",Profesional,2.0,60.0,exterior,1.0,1.0,Garage included,"60 m² construidos
2 habitaciones
2 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación este
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en El Clot,1250.0,"Sant Martí, Barcelona",Profesional,1.0,55.0,exterior,3.0,1.0,,"55 m² construidos, 50 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Construido en 2014
Cocina sin equipar y casa sin amueblar
Calefacción individual: Eléctrica"
"Alquiler de Piso en calle del Doctor Trueta, 211",2100.0,"El Poblenou, Barcelona",Particular,3.0,97.0,exterior,2.0,1.0,Garage included,"97 m² construidos
3 habitaciones
2 baños
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Amueblado y cocina equipada"
"Alquiler de Ático en calle de Nàpols, 29",2850.0,"El Parc i la Llacuna del Poblenou, Barcelona",Rolf,3.0,125.0,exterior,9.0,1.0,,"125 m² construidos
3 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación sur
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Estudio en El Parc i la Llacuna del Poblenou,1380.0,"Sant Martí, Barcelona",Profesional,,90.0,exterior,6.0,1.0,,"90 m² construidos, 80 m² útiles
Sin habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Orientación este
Construido en 1990
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
"Alquiler de Piso en calle de la Ciutat de Granada, 28",5000.0,"El Poblenou, Barcelona",Profesional,1.0,200.0,exterior,7.0,1.0,,"200 m² construidos, 90 m² útiles
1 habitación
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación este
Construido en 2001
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Estudio en calle de Provença,1300.0,"El Camp de l'Arpa del Clot, Barcelona",Profesional,,40.0,exterior,5.0,1.0,,"40 m² construidos
Sin habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en El Poblenou,2000.0,"Sant Martí, Barcelona",Profesional,2.0,80.0,exterior,Bajo,1.0,,"80 m² construidos, 65 m² útiles
2 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación este
Construido en 2010
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en Diagonal Mar i el Front Marítim del Poblenou,6500.0,"Sant Martí, Barcelona",Profesional,4.0,150.0,exterior,22.0,1.0,Garage included,"150 m² construidos
4 habitaciones
2 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en calle del Marroc,1670.0,"Provençals del Poblenou, Barcelona",Profesional,1.0,60.0,exterior,5.0,1.0,,"60 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Construido en 2015
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en El Poblenou,2300.0,"Sant Martí, Barcelona",Profesional,2.0,68.0,exterior,2.0,1.0,,"68 m² construidos, 57 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación oeste
Construido en 1930
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en independencia,1300.0,"El Camp de l'Arpa del Clot, Barcelona",Profesional,2.0,80.0,exterior,Entreplanta,0.0,,"80 m² construidos
2 habitaciones
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Estudio en calle de Provença,1390.0,"El Camp de l'Arpa del Clot, Barcelona",Profesional,,35.0,exterior,4.0,1.0,,"35 m² construidos
Sin habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Construido en 1900
Amueblado y cocina equipada"
"Alquiler de Piso en calle Gretel Ammann Martinez, 12",1850.0,"La Verneda i la Pau, Barcelona",Profesional,2.0,61.0,exterior,3.0,1.0,Garage optional,"61 m² construidos, 56 m² útiles
2 habitaciones
2 baños
Terraza
Plaza de garaje por 95 €/mes adicionales
Segunda mano/buen estado
Construido en 2024
Cocina equipada y casa sin amueblar
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de Puigcerdà,1550.0,"El Besòs, Barcelona",Profesional,1.0,28.0,,,1.0,,"28 m² construidos
1 habitación
1 baño
Segunda mano/buen estado"
"Alquiler de Piso en calle del Perelló, 56",2500.0,"El Poblenou, Barcelona",Particular,2.0,70.0,interior,3.0,1.0,,"70 m² construidos
2 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en Diagonal Mar i el Front Marítim del Poblenou,4500.0,"Sant Martí, Barcelona",Profesional,3.0,156.0,,10.0,1.0,Garage included,"156 m² construidos
3 habitaciones
2 baños
Terraza y balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Construido en 2005
Amueblado y cocina equipada
Calefacción individual"
